0.000000000000000000e+00,4.493289641172215632e-01
8.333333333333333218e-03,4.493289641172215632e-01
1.666666666666666644e-02,4.493289641172215632e-01
2.500000000000000139e-02,4.493289641172215632e-01
3.333333333333333287e-02,4.493289641172215632e-01
4.166666666666666435e-02,4.493289641172215632e-01
5.000000000000000278e-02,4.493289641172215632e-01
5.833333333333333426e-02,4.493289641172215632e-01
6.666666666666666574e-02,4.493289641172215632e-01
7.499999999999999722e-02,4.493289641172215632e-01
8.333333333333332871e-02,4.493289641172215632e-01
9.166666666666666019e-02,4.493289725890365904e-01
1.000000000000000056e-01,4.493291707079886121e-01
1.083333333333333370e-01,4.493299703691779334e-01
1.166666666666666685e-01,4.493317251877648189e-01
1.250000000000000000e-01,4.493353170926585038e-01
1.333333333333333315e-01,4.493414662507929092e-01
1.416666666666666630e-01,4.493507455978754117e-01
1.499999999999999944e-01,4.493642079890901586e-01
1.583333333333333259e-01,4.493828725460895512e-01
1.666666666666666574e-01,4.494073348654589184e-01
1.749999999999999889e-01,4.494379696045697203e-01
1.833333333333333204e-01,4.494754411183903287e-01
1.916666666666666519e-01,4.495204720189133751e-01
2.000000000000000111e-01,4.495736826012667331e-01
2.083333333333333426e-01,4.496358658185803936e-01
2.166666666666666741e-01,4.497078735177367781e-01
2.250000000000000056e-01,4.497899404724130523e-01
2.333333333333333370e-01,4.498823590516681792e-01
2.416666666666666685e-01,4.499857369838546339e-01
2.500000000000000000e-01,4.500993978585940414e-01
2.583333333333333037e-01,4.502234463761783378e-01
2.666666666666666630e-01,4.503583804751917219e-01
2.750000000000000222e-01,4.505043060108062658e-01
2.833333333333333259e-01,4.506612387426038313e-01
2.916666666666666852e-01,4.508290330994839668e-01
2.999999999999999889e-01,4.510073688181902019e-01
3.083333333333333481e-01,4.511975502142853700e-01
3.166666666666666519e-01,4.514005743301788831e-01
3.250000000000000111e-01,4.516155194534318129e-01
3.333333333333333148e-01,4.518439288377077423e-01
3.416666666666666741e-01,4.520856239886221761e-01
3.499999999999999778e-01,4.523404216568327474e-01
