0.000000000000000000e+00,-2.000000000000000000e+00
8.333333333333333218e-03,-2.000000000000000000e+00
1.666666666666666644e-02,-2.000000000000000000e+00
2.500000000000000139e-02,-2.000000000000000000e+00
3.333333333333333287e-02,-2.000000000000000000e+00
4.166666666666666435e-02,-2.000000000000000000e+00
5.000000000000000278e-02,-2.000000000000000000e+00
5.833333333333333426e-02,-2.000000000000000000e+00
6.666666666666666574e-02,-2.000000000000000000e+00
7.499999999999999722e-02,-2.000000000000000000e+00
8.333333333333332871e-02,-2.000000000000000000e+00
9.166666666666666019e-02,-1.999999976432036197e+00
1.000000000000000056e-01,-1.999999425279707532e+00
1.083333333333333370e-01,-1.999997200680571519e+00
1.166666666666666685e-01,-1.999992318900244870e+00
1.250000000000000000e-01,-1.999982326487623085e+00
1.333333333333333315e-01,-1.999965220053233850e+00
1.416666666666666630e-01,-1.999939405849533003e+00
1.499999999999999944e-01,-1.999901955152672217e+00
1.583333333333333259e-01,-1.999850033294079843e+00
1.666666666666666574e-01,-1.999781984039426419e+00
1.749999999999999889e-01,-1.999696766042508456e+00
1.833333333333333204e-01,-1.999592532433612790e+00
1.916666666666666519e-01,-1.999467274775994285e+00
2.000000000000000111e-01,-1.999319269806782540e+00
2.083333333333333426e-01,-1.999146314887318532e+00
2.166666666666666741e-01,-1.998946044635604880e+00
2.250000000000000056e-01,-1.998717810766757363e+00
2.333333333333333370e-01,-1.998460805462210388e+00
2.416666666666666685e-01,-1.998173344779660576e+00
2.500000000000000000e-01,-1.997857316445652787e+00
2.583333333333333037e-01,-1.997512436959751669e+00
2.666666666666666630e-01,-1.997137330618447226e+00
2.750000000000000222e-01,-1.996731712879743714e+00
2.833333333333333259e-01,-1.996295550682978259e+00
2.916666666666666852e-01,-1.995829260182667264e+00
2.999999999999999889e-01,-1.995333743551291450e+00
3.083333333333333481e-01,-1.994805390217500474e+00
3.166666666666666519e-01,-1.994241445601240725e+00
3.250000000000000111e-01,-1.993644485938599553e+00
3.333333333333333148e-01,-1.993010243365531897e+00
3.416666666666666741e-01,-1.992339233567170576e+00
3.499999999999999778e-01,-1.991631986059528847e+00
3.583333333333333370e-01,-1.990880859778435097e+00
3.666666666666666408e-01,-1.990086691132326502e+00
3.750000000000000000e-01,-1.989247507969303497e+00
3.833333333333333037e-01,-1.988356682369983197e+00
3.916666666666666630e-01,-1.987418853783377237e+00
4.000000000000000222e-01,-1.986437379267052439e+00
4.083333333333333259e-01,-1.985406907319936964e+00
4.166666666666666852e-01,-1.984324507871948473e+00
4.249999999999999889e-01,-1.983187053870770544e+00
4.333333333333333481e-01,-1.981993652765882130e+00
4.416666666666666519e-01,-1.980745240407816521e+00
4.500000000000000111e-01,-1.979449349204846165e+00
4.583333333333333148e-01,-1.978108442923628196e+00
4.666666666666666741e-01,-1.976714422047803899e+00
4.749999999999999778e-01,-1.975265003009914810e+00
4.833333333333333370e-01,-1.973757556473121566e+00
4.916666666666666408e-01,-1.972198773793586435e+00
5.000000000000000000e-01,-1.970593089421389665e+00
5.083333333333333037e-01,-1.968938098101221001e+00
5.166666666666666075e-01,-1.967236243855828626e+00
5.250000000000000222e-01,-1.965487446357621959e+00
5.333333333333333259e-01,-1.963690023090625125e+00
5.416666666666666297e-01,-1.961847987474678812e+00
5.500000000000000444e-01,-1.959968200897688639e+00
5.583333333333333481e-01,-1.958054071715192190e+00
5.666666666666666519e-01,-1.956107880407291333e+00
5.749999999999999556e-01,-1.954135650951986491e+00
5.833333333333333703e-01,-1.952145925140262195e+00
5.916666666666666741e-01,-1.950145286471728800e+00
